部門 問題
移民署 香港或澳門居民「臨時入境停留」如何重新申請?
移民署 邀請大陸人士來臺從事商務活動之邀請人數有無限制？
移民署 大陸商務人士來臺，是否可申請親屬同行？同行來臺人員之條件為何？
移民署 欲申請大陸地區人民來臺從事商務研習（含受訓），應備那些條件？
移民署 大陸地區人民旅居海外多年，申請來臺時如無法提供大陸地區居民身分證，可否以大陸護照代替？
移民署 申請大陸人士來臺從事商務活動，其停留期間為何？
移民署 一般大陸專業人士來臺從事短期專業交流可停留多久？
移民署 大陸專業及商務人士來臺日期或活動行程已核定，是否可再變更行程？
移民署 邀請大陸專業商務人士來臺，誰可擔任保證人？
移民署 大陸產業科技研究人士來臺可停留多久？
移民署 申請大陸地區投資經營甲類人士來臺之條件為何？可申請幾人來臺？
移民署 何謂大陸地區投資經營管理乙類人士？在臺停留期間為何？
移民署 如何得知目前合法從事跨國(境)婚姻媒合許可團體名單？
移民署 公司或商號可以向內政部移民署申請從事跨國(境)婚姻媒合嗎？
移民署 陸配來臺團聚可否辦理逐次加簽證？
移民署 大陸配偶之父母如何來臺參加其子女之婚禮？
移民署 新修正「大陸地區人民進入臺灣地區許可辦法」全文在哪裡可以找得到？
移民署 大陸地區人民申請來臺從事相關交流活動是否仍需要保證人？
移民署 保證人更換或改覓的規範有何調整？
移民署 可受託作為代申請人的旅行業有無資格上限制？
移民署 符合哪些情形可以申請同行照料？
移民署 同行照料者入出境，有無特殊規定？
移民署 符合哪些情形可以申請同行照護？
移民署 同行照護者入出境，有無特殊規定？
移民署 同行照料者與同行照護者有何差異？
移民署 社會交流的事由或活動大致有哪些類型？
移民署 社會交流各類事由的停留期間或申請資格從哪裡可得知？
移民署 大陸地區人民能否以探病事由申請來臺？相關改變為何？
移民署 陸生家屬可否申請來臺探親？
移民署 大陸地區人民以探親事由申請來臺有何具體放寬規定？
移民署 大陸地區人民申請來臺奔喪規定有何改變？
移民署 大陸地區人民申請來臺進行司法的人道探視規定為何？
移民署 大陸地區人民可否以民事訴訟為由申請來臺？
移民署 醫療機構未能履行保證責任或所擔保之大陸地區人民有逾期停留之情形者，將會受到哪些罰責？
移民署 大陸配偶第2次申請來臺團聚，須備那些文件？
移民署 大陸地區人民來臺健康檢查及醫學美容，是否有年齡限制?如未成年同行來臺，有何特別規定?
移民署 港澳居民以配偶身分在臺居留，何時可定居?
移民署 使用自動查驗通關系統後，是否可在機場補蓋入出境章戳?
移民署 大陸地區人民初次辦理團聚，須準備那些文件？
移民署 臺灣地區人民的陸籍孫子女，現年8歲，可以申請在臺灣定居嗎（其父母仍具陸籍）?
移民署 陸配依親居留或長期居留期間離婚有未成年子女監護權，可繼續留台，其前婚子女及父母可否來台探親？
移民署 大陸地區人民來臺探親應備文件為何？
移民署 大陸人民是否可用小三通的方式來台探親？
移民署 自動查驗通關系統可於外交部領事事務局申辦，歡迎民眾多加使用
移民署 邀請單位首次使用大陸專業商務人士來臺線上申辦系統，為何須以組織及團體憑證或工商憑證登入?
移民署 新住民發展基金的服務對象為何？
移民署 新住民發展基金的補助對象為何？
移民署 新住民發展基金的補助用途包括哪些？
移民署 新住民發展基金的補助標準為何？
移民署 新住民發展基金的申請程序為何？
移民署 新住民發展基金應準備哪些文件？
移民署 中華民國護照在大陸地區逾期或遺失，應如何返臺?
移民署 大陸地區人民於入境金門馬祖澎湖時，如何辦理小三通臨時入境停留通知單（俗稱落地簽）？
移民署 外國人申請新辦、展延或補發外僑居留證需要幾個工作天？
移民署 外籍配偶來臺後，多久應參加全民健康保險？
移民署 外籍配偶與國人生育子女後，是否可以因而縮短申請歸化國籍所需期間？
移民署 申請「役男網路申請出國核准」之工作天數為何?
移民署 檢舉貪瀆案件是否有獎金？
移民署 赴大陸地區需向內政部申請許可的公務員，如何申請?
移民署 公務員赴陸許可線上申請系統的電腦系統需求?
移民署 赴大陸地區需向內政部申請許可的公務員，申請期間為何?未經許可赴陸相關罰則?
移民署 役男出國時可以使用自動查驗通關系統嗎？
移民署 如何申辦外來人口自然人憑證IC卡？
移民署 申請外來人口自然人憑證所需文件？
移民署 申請外來人口自然人憑證為何需要親自到移民署申請，不得委託？
移民署 申請外來人口自然人憑證IC卡的流程為何？
移民署 申請外來人口憑證IC卡的資格為何？
移民署 申辦外來人口憑證是否可使用其他身分證明文件辦理？
移民署 外來人口憑證IC卡費用多少？
移民署 請問外來人口自然人憑證如有遺失、損毀或因故廢止（用戶臨櫃主動申請廢止、居留證號變更、變更國籍）需重新申辦憑證時，重新申辦是否須付費？
移民署 辦理外來人口自然人憑證IC卡如憑證廢止後，又需要重新申請憑證IC卡時，如何收費？
移民署 如辦理國籍變更為中華民國且在台灣設有戶籍者，如需重新申請憑證IC卡時，如何申請及收費？
移民署 自然人憑證於卡片印製完成後可否申請退費？
移民署 何種情況之下，外來人口自然人憑證將會逕行廢止？
移民署 若外來人口自然人憑證不再需要使用，該如何處置？
移民署 要如何申請外來人口自然人憑證廢止？
移民署 若外來人口自然人憑證IC卡遺失或損毀，應如何處理？
移民署 外來人口自然人憑證IC卡是否可代替護照或居留證使用？
移民署 註冊窗口(移民署受理申請之櫃檯)職責為何？
移民署 外來人口自然人憑證IC卡開卡時要輸入的用戶代碼是什麼？
移民署 外來人口自然人憑證有效期限多長？
移民署 目前外來人口自然人憑證已開放上線的應用服務有哪些？
移民署 移民署受理申辦憑證的時間為何？
移民署 與內政部憑證管理中心聯絡方式？
移民署 旅居香港、澳門或國外（大陸以外）地區之大陸地區人民如何申請來臺從事專業交流或商務活動交流?
移民署 香港或澳門居民網路申請「臨時入境停留」或「短期停留」比較？
移民署 外籍或大陸配偶離家出走了，我該向哪一個單位報案協尋？
移民署 大陸人士可以委託臺灣親友向移民署各縣市服務站申請來臺灣從事個人旅遊（自由行）嗎？
移民署 請問申請進度要如何查詢?
移民署 在國外出生新生兒(其父或母為在臺設有戶籍之中華民國國民)返臺辦理定居設籍後，首次出境應持何種證件出國？
移民署 中華民國護照效期未滿6個月可否順利出境？
移民署 我家隔壁的移工好像受到勞力剝削，請問我要如何分辨她是不是人口販運被害人?
移民署 我兒子(朋友)要娶外籍新娘，要去那裡找婚姻仲介公司？
移民署 有人認為受到歧視，應如何處理?
移民署 臺灣地區人民，可以同時在臺灣地區和大陸地區設有戶籍嗎？
移民署 統一證號與國民身分證號有無差異？
移民署 外來人口在境內如何申請統一證號？
移民署 如何以網路申辦外來人口統一證號?
移民署 外國人為何不能上網申請統一證號？
移民署 人在海外如何申請統一證號?
移民署 銀行人員要查統一證號基資表真偽?
移民署 統一證號基資表是否具身分證明之效用？
移民署 發現疑似失聯移工或逾期外國人，該向哪一個單位檢舉報案？
移民署 要如何申請入出國（境）日期證明？
移民署 我是大陸地區人民，想申請自由行來臺，需要甚麼資格？
移民署 大陸商務及專業人士停留效期屆滿，因病須特延，可否留同團團員一人照料?
移民署 外國人在臺停留，如何申請延期?
移民署 外國人申請停留延期應於何時提出？最多可延長幾日？
移民署 外國人持免簽證或落地簽證於停留期限屆滿前，是否可辦理延期？
移民署 申請大陸商務及專業人士來臺遭遇困難如何處理？
移民署 大陸地區人民來臺個人旅遊可以停留幾天？
移民署 設籍於哪些城市的大陸地區人民可申請來臺個人旅遊?
移民署 大陸地區人民申請個人旅遊入臺證需要多久時間?
移民署 Q：國人如何申請韓國自動查驗通關系統？
移民署 Q：國人如何申請美國「全球入境計畫」（GlobalEntry,GE）？
移民署 民眾至移民署服務站完成外來人口自然人憑證申請後，何時可至內政部憑證管理中心網站辦理繳費?
移民署 民眾至移民署服務站完成外來人口自然人憑證申請後，如逾15日未至內政部憑證管理中心網站辦理繳費，是否須重新申請?
移民署 民眾至移民署服務站完成外來人口自然人憑證申請後，是否會通知民眾繳費?
移民署 如何驗證晶片居留證有效性?
移民署 申請入出國日期證明書，疑義解答？
移民署 請問是否可以申請往生者之入出國日期證明書?申請人資格是否有限制?
移民署 請問入出國日期證明書可以線上申請嗎？
移民署 申請人於國內，如何申請個人之入出國日期證明書?
移民署 申請人於國外，個人如何申請個人之入出國日期證明書?
移民署 如何以利害關係人身份申請入出國日期證明書?
移民署 申請人在國外得否委託他人在台申請入出國日期證明？
移民署 在海外(國外)如何申請入出國日期證明書?
移民署 內政部移民署各服務站申辦入出國日期證明書之服務時間?
移民署 至內政部移民署服務站申請入出國日期證明書須多久時間?
移民署 移民署如何因應資通安全管理法施行？
移民署 移民署如何部署資訊安全？
移民署 移民署如何防護資安？
移民署 父為外國人母為國人，子女在台出生，可否直接設籍？
移民署 設籍在金門、馬祖人民，不辦理護照如何走小三通？
移民署 我在大陸地區遺失護照(或逾期)，現在該怎麼辦，才能回臺灣？可不可以搭乘直航班機？假如我身上都沒有身分證明文件正本，該怎麼辦？
移民署 如何請求國家賠償？
移民署 香港、澳門居民以網際網路(網簽)申請臨時入境停留者，倘若因特殊情形需要，可否延長在臺停留時間?
移民署 香港、澳門居民入境停留者，可否延長在臺停留時間?
移民署 香港、澳門居民入境停留者，欲辦理延長在臺停留期間，如何申請?
移民署 香港、澳門居民在臺工作居留，如離職應在幾天內離境?
移民署 香港澳門學生畢業離境，應辦手續及需準備證件為何?
移民署 香港、澳門居民在臺工作期間離職，另受聘其他公司，須換居留證嗎?需要先行出境嗎?
移民署 外籍配偶因家暴案件，是否可以辦理外僑居留證延期?
移民署 外國人的護照因遺失而逾期，可以不用罰錢出境嗎?
移民署 外僑居留證遺失該麼辦?
移民署 是否可以請別人幫我查詢是否有被管制出境？
移民署 是否可以請別人幫我申請入出國日期證明書？
移民署 外國人逾期停留或居留者，是否有處罰?
移民署 外國人逾期停留或居留者，應到哪裡辦理出國手續?
移民署 外國人逾期停留或居留者，要準備甚麼文件?
移民署 臺灣地區無戶籍國民入境後，如何申請居留?
移民署 請問移民署有沒有提供檔案閱覽服務?要如何辦理?有沒有申請限制?
移民署 外國人可不可以因移民署公務員執行職務時故意或過失不法侵害權利為理由請求國家賠償？
移民署 請問我要送公文到移民署，要送到何處？
移民署 請問我送公文到移民署後，有那種書面可以證明公文已收到？
移民署 如何知道有關移民署辦理採購之相關招標資訊？
移民署 參與移民署辦理之採購如涉爭議情事如何請求救濟程序？
移民署 請問我如果要申請調閱移民署檔案的收費標準和繳費方式?
移民署 移民署每天在電視台都有各類新住民人物故事短片，請問要如何找到他(她)們?想親自到他(她)們經營的店家消費支持。
移民署 移民署的「新住民全球新聞網」有一個公民新聞專區，請問要如何投稿?
移民署 國家賠償的「賠償請求權」時效期間如何計算？
移民署 如認為移民署辦理採購涉及不法等情事之檢舉管道為何？
移民署 請問移民署的出版品哪裡可以買到呢？
移民署 已有統一證號，如何在線上列印？
移民署 何謂統一證號？
移民署 統一證號具有什麼用途？
移民署 如果護照號碼變更，是否需要更新統一證號基本資料？
移民署 臺灣地區設有戶籍人民之大陸地區親人來臺探親是否開放至三等親內血親之配偶？來臺次數？可停留時間？
移民署 未通過面談後，可否再次提出申請？
移民署 受到歧視提出申訴後，多久之內會處理？
移民署 目前臉書社團有私人在介紹大陸新娘或外籍新娘，網路上也有很多國際婚友仲介、交友聯誼等廣告，這是合法的嗎？
移民署 請問那裡可以申辦自動查驗通關註冊
移民署 如何辦理自動查驗通關系統？
移民署 使用自動查驗通關系統需注意什麼?
移民署 「入出國日期證明書線上申辦」是否收取費用?
移民署 「入出國日期證明書線上申辦」系統之資料範圍?
移民署 入出國日期證明書申請途徑?
移民署 「入出國日期證明書線上申辦」系統列印之入出國日期證明如何驗證?
移民署 港澳居民網路申請臨時停留許可，已經申請核准，卻無法查詢列印臨時停留許可？
移民署 港澳居民網路申請臨時停留許可之許可同意書列印注意說明？
移民署 什麼是「人口販運」?
移民署 可以查詢國人移民至其他國家之境外地址或聯絡方式嗎?
移民署 公務機關可以向移民署調閱個人之出入境資料嗎？
移民署 大陸配偶經許可在臺依親居留，一旦與依親對象離婚，還可以繼續在臺灣居留嗎？
移民署 持永久居留證者若因故須出國而無法每年在臺居留達183日時，該怎麼處理呢?
移民署 臺灣地區無戶籍國民如何申請進入臺灣地區停留?
移民署 台灣地區無戶籍國民申請進入臺灣地區之入國許可證件種類有幾種?各種證件效期分別為何?
移民署 臺灣地區無戶籍國民何種情形，可申請與護照效期相同之臨人字號入國許可:
移民署 旅居海外大陸地區人民來臺觀光申請資格
移民署 大陸地區人民來臺個人旅遊申請資格
移民署 大陸地區人民來臺團體旅遊申請資格
移民署 父母一方為大陸地區人民一方為臺灣地區人民在大陸地區出生子女(1歲以內)如何完成在臺初設戶籍?
移民署 請問哪裡可以查詢移民署發布的新聞稿呢？
移民署 請問媒體記者想採訪移民署新聞要找那個單位協助?
移民署 國家賠償法第2條第2項規定「執行職務」是什麼意思？
移民署 民眾欲向移民署請求國家賠償，可否不經先行協議而直接以移民署為被告向法院提起訴訟？
移民署 民眾已依行政訴訟法規定，合併請求損害賠償，可不可以更行起訴請求國家賠償？
移民署 我要從哪裡得知移民署招標公告訊息？
移民署 如有移民署公告標案問題，開標前我可以問誰？
移民署 廠商與移民署涉及採購爭議，應如何請求救濟？
移民署 請問移民署定期性的出版品有那些?
移民署 請問移民署的定期性出版品有無免費索取的管道?
移民署 國人如何使用義大利自動查驗通關系統?
移民署 請問要如何知道是否被限制出境？
移民署 臺灣地區無戶籍國民在國外遺失臺灣地區居留證，如何入境？如何補辦居留證？
移民署 出境無紀錄是否會有罰則?
移民署 國人申請自動查驗通關系統應具備什麼資格?
移民署 大陸配偶已辦理依親居留多次出入境證，是否可使用自動通關系統通關？
移民署 外籍人士已辦理居留證，是否可使用自動通關系統通關？
移民署 自動查驗通關系統使用期限為何?
移民署 申請自動查驗通關時，可以不錄存指紋嗎?
移民署 已經申請自動查驗通關，為何無法使用?
移民署 國軍人員出境能否使用自動查驗通關系統?
移民署 中華民國護照效期未滿6個月可否入境？
移民署 兼具外國國籍之國民入境時，應出示中華民國護照還是外國籍護照?
移民署 兼具外國國籍之國民出境時，應出示中華民國護照還是外國籍護照?
移民署 外籍配偶歸化取得我國國籍，持臺灣地區居留證如何辦理出國？
移民署 如遇颱風或豪雨航班停飛，以致影響大陸、港澳人士逾期停居留配套措施?
移民署 如遇颱風或豪雨航班停飛，以致影響外籍人士逾期停居留配套措施?
移民署 持金馬證可以從金門、馬祖或澎湖以外的機場港口往來大陸地區嗎?
移民署 持憑依親居留多次出入境證之大陸配偶入境時，應備證件效期未滿6個月可以入境嗎?
移民署 108年11月29日修正之財團法人及非營利社團法人從事跨國境婚姻媒合許可及管理辦法有何重要規定
移民署 如果與合法跨國婚姻媒合團體有糾紛怎麼辦？
移民署 如果親朋好友想要介紹大陸/外籍對象給我，可以透過網路，如網站、FB、Line等平台或軟體張貼訊息嗎?
移民署 我國防制人口販運工作重點有哪些?
移民署 人口販運的態樣有哪些?
移民署 什麼是「人口販運問題報告」?
移民署 18歲未服役男子，出國需至移民署辦理出國核准嗎?
移民署 國內在學役男，如何申請出國?
移民署 僑居役男出國(境)的相關規定?
移民署 臺灣地區設有戶籍人民之大陸地區親人來臺探親是否開放至三等親內血親之配偶？來臺次數？可停留時間？
移民署 陸配偶來臺，於居留期間，如離婚後應在幾日內離境？
移民署 大陸地區人民核准在臺專案長期居留，是否可工作?
移民署 大陸配偶來臺可以參加全民健康保險嗎？
移民署 大陸地區人民來臺自由行期間，如果不小心遺失入臺證該怎麼辦?
移民署 大陸地區人民來臺自由行期間，如果遺失大陸居民往來臺灣通行證(大通證)怎麼辦?
移民署 陸配依親居留期間與臺配離婚後取得未成年子女監護權，目前人在大陸地區依親居留證過期，是否可先辦探子女入臺後，改辦依親居留？
移民署 陸配核發定居證後逾3個月未領證是否會註銷或可不補喪失原籍證明?
移民署 雙重國籍華僑持我國護照入國，得否於出國時要求於其外國護照上補蓋入出國查驗日期章戳？
移民署 一般短期來臺停留之外國人如何申請統一證號？
移民署 外國人如欲申請永久居留證，其薪資證明為何？
移民署 申請人先後與2名居住臺灣地區設有戶籍國民結婚，前後兩次在華居留目的同為「依親」，如合併前後2次之居留期間，已達「合法連續居住5年」條件者，可否以與居住臺灣地區設有戶籍國民之外國籍配偶之身分，提出申請永久居住資格？
移民署 臺灣地區無戶籍國民辦臺灣地區居留證後出國，在國外居留證遺失，如何入境？如何補辦居留證？
移民署 如何辦理居留證副本換發正本?
移民署 18歲未服役男子，出國需至移民署辦理出境核准嗎？
移民署 港澳居民及旅居海外地區大陸人民如何申請來臺短期停留、觀光？
移民署 請問移民署目前在海外那些國家有派人，如何聯繫?
移民署 臺灣地區無戶籍國民如何申請來臺短期停留?
移民署 我申請大陸配偶來臺團聚，目前已完成面談，日後要如何查詢面談進度及結果呢？
移民署 何種身分之逾期停留或居留之外來人口，可適用自行到案?
移民署 逾期居(停)留外來人口自行到案後未於期限內自行出國者，是否會遭強制驅逐出國?
移民署 我想到收容所會見受收容人，要如何申請？
移民署 大陸配偶╱外籍配偶行方不明，該向那一個單位報案？
移民署 未通過面談後，可否再次提出申請？
移民署 為何嫁娶大陸地區人民須面談?
移民署 如何檢舉失聯移工？
移民署 請問會見受收容人有無身分限制？
移民署 受到歧視提出申訴，若不服申訴之決定，後續應如何作為?
移民署 我的外國主管曾經在台灣申請過統一證號，但他說已經取消了?
移民署 本人是香港人，於線上申請統一証號時需要填寫「居停留證號碼」，想問一下這是什麼？
移民署 本人是香港人，於線上申請統一証號，請問是否須親自去移民署領取？
移民署 請問在台灣短期停留的外國人，是否也能申辦統一證號？有無其他要求限制？
移民署 刊登跨國（境）交友廣告算是違法嗎？
移民署 從事跨國婚姻媒合，向受媒合當事人收受紅包是否違法？
移民署 請問入出國日期證明書可以線上申請嗎？
移民署 申請人在國外得否委託他人在台申請入出國日期證明？
移民署 新住民發展基金的補助對象為何？
移民署 新住民發展基金的服務對象為何？
移民署 有關外籍配偶權益問題要向何處請益？
移民署 外國人如何申請指紋卡?
移民署 大陸配偶在臺居留期間，大陸親人可否來台？
移民署 大陸地區人民初次辦理團聚，須準備那些文件？
移民署 未通過面談後，可否再次提出申請？
移民署 請問保證人之責任？
移民署 依親居留證、長期居留證遺失如何辦理？
移民署 大陸配偶已辦理依親居留多次出入境證後是否可使用自動通關系統通關？
移民署 港澳學生畢業後工作如何變更居留事由？
移民署 外國人須於幾日內辦理居住地址異動？
移民署 已許可在臺居留之陸籍配偶，可提供哪些文件，說明自己於離婚後對在臺設有戶籍之未成年親生子女，有扶養事實或會面交往？
移民署 已許可在臺居留之陸籍配偶，可提供哪些文件，說明一旦自己的居留許可被廢止，遭強制出境，將對在臺設有戶籍之未成年親生子女造成重大且難以回復損害之虞？
移民署 邀請單位申請大陸商務或專業人士來臺時，是否須檢附邀請函？
移民署 防疫期間，何類境外人士(大陸地區人民、香港澳門居民、外國人及無戶籍國民)可以申請入境？
移民署 疫情期間，因疫情影響而滯留我國的境外人士(大陸地區人民、香港澳門居民、外國人及無戶籍國民)如何辦理停留延期？
移民署 請問小孩在國外出生如何辦理定居?
移民署 請問移民署網站在雪梨有據點嗎？
移民署 我可以請朋友幫忙查詢有否被限制出境嗎？
移民署 居住臺灣地區設有戶籍國民如何查詢有無經禁止出國？有戶籍國民以自然人憑證查詢是否被限制出國，查詢入口網址為何？
移民署 要申請外國人之禁止入國期間減半、縮短或不予禁止入國，如何取得申請書？
移民署 公務機關可以介接移民署系統查詢個人之出入境資料嗎？
移民署 大陸港澳地區短期入臺申請客服電話02-27967162通話中或無法接通？
移民署 國人換護照需重新註冊自動查驗通關系統？
移民署 外國人換護照需重新註冊自動查驗通關系統？
移民署 晶片居留證資料查詢網頁的驗證碼輸入為何?
移民署 線上申辦服務「入出國日期證明書」作業，以自然人憑證查詢下載時無法登入，如何處理?
移民署 有關線上申辦服務以自然人憑證查詢下載「入出國日期證明書」作業，如何操作?
移民署 線上申辦服務「入出國日期證明書」作業，請問如何申請含有起程前往地入出境記錄?
移民署 線上申辦「入出國日期證明書」作業，驗證證明書真偽的操作方法為何?
移民署 移民署如何提升同仁資安知識？
移民署 如何確保移民署資安政策確實執行?
移民署 查詢網顯示IP被鎖住
移民署 新式和舊式統號差別在哪？
移民署 新式統號的具體格式是什麼？
移民署 我是110年1月2日(含)以後才第1次申請統一證號，請問我的號碼是新式還是舊式的？
移民署 我在110年1月1日(含)以前曾經申請過統一證號，我要如何申請換發為新式統號？
移民署 請問我可以透過線上方式申請換發新式統號嗎？
移民署 請問我還沒有要延期，可以主動單純申請換發為新式統號嗎？
移民署 我在證件效期到期前主動申請換發為新式統號，請問原本證件的效期會順便延長嗎？
移民署 請問曾持有舊式統號者，申請換發為新式統號時是否須收取費用？
移民署 請問舊式統號會停止使用嗎？
移民署 請問我有申換新式統號相關問題可以洽詢誰？
移民署 請問我可以在哪查詢到新式統號相關資訊？
移民署 國軍人員出境應準備哪些文件?
移民署 因為使用自動查驗通關，未在護照上加蓋入出境章戳，會不會影響下次入出境?
移民署 國人已經申請自動查驗通關，更換護照後可以繼續使用嗎?
移民署 外籍人士以免簽證方式入境，護照效期應有多久以上?
移民署 持美國或日本護照之外籍人士以免簽證方式入境，護照效期應有多久以上?
移民署 港澳人士持入出境許可證入境，護照效期應有多久以上?
移民署 持憑居留證之外籍人士入境時，應備證件效期未滿6個月可以入境嗎?
移民署 大陸人士持入出境許可證入境，護照或大陸人民往來臺灣通行證效期應有多久以上?
移民署 持憑居留證之港澳人士入境時，應備證件效期未滿6個月可以入境嗎?
移民署 國內在學役男，如何申請出國？
移民署 持外僑居留證之外國人，於申請居留延期期間，尚未取得新居留證，能否以居留身分入境?
移民署 國人申報護照遺失後，又找到該本護照，能否以該本護照入出境?
移民署 持憑停留簽證之外籍人士入境時，應備證件效期未滿6個月可以入境嗎?
移民署 18歲未服役男子，出國需辦理出境核准嗎？
移民署 使用自動查驗通關後，可以加蓋入出境章戳嗎?
移民署 移民署何時辦理汰換公務車輛公開標售變賣，應如何獲得相關招標資訊？
移民署 民眾可經由什麼管道承購移民署報廢物品？
移民署 我國現與那些國家有互惠使用自動通關
移民署 移民署設置「外國人在臺生活諮詢專區」所提供資訊為何
移民署 如何得知寄送移民署的公文，現在的承辦單位及辦理情形為何？
移民署 投標文件如果寄送資料過多，還能用什麼方式送達？
移民署 可以委託他人代理閱覽移民署檔案嗎？
移民署 同時閱覽移民署好幾個業務的檔案，可以合併申請嗎？
移民署 國家賠償法與警械使用條例的關係如何？
移民署 國家賠償法與民事訴訟法的關係如何？
移民署 誰是國家賠償的請求權人？
移民署 請問移民署全球資訊網首頁「最新消息」項下的「新聞訊息」跟「即時新聞澄清」，這2個欄位有什麼不同？
移民署 我家聘僱的外籍看護想了解臺灣的各種新聞，請問移民署是否有類似的網路資源能介紹？
移民署 請問如何下載移民署檔案閱覽申請書及相關規定?
移民署 如何知道有關移民署辦理採購之相關決標資料？
移民署 可否得知尚未開標之採購案有幾家廠商投標?
移民署 機關辦理採購，招標文件明訂採購標的不得大陸地區產品，是否為不當限制競爭。
移民署 請問移民署各縣市服務站櫃檯受理服務時段為何?
移民署 如何申請調閱早期入出境申請書資料?
移民署 調閱早期入出境申請書資料需多久時間?
移民署 移民署專勤隊受理外國人自行到案時，應於確認其身分後辦理哪些事項?
移民署 請問假結婚需要什麼證據，若假結婚屬實則男女刑責為何？
移民署 內政部移民署「外來人口安心採檢防疫專案」之宣導內容為何?
移民署 於嚴重特殊傳染性肺炎疫情期間，大陸地區人民能來臺團聚嗎?
移民署 於嚴重特殊傳染性肺炎疫情期間，大陸地區人民能來臺觀光嗎?
移民署 於嚴重特殊傳染性肺炎疫情期間，大陸地區人民能來臺探親嗎?
移民署 請問如何驗證電子入出國日期證明書紙本真偽?
移民署 我是來臺灣的無戶籍國民僑生，在大學畢業後可以留在臺灣找工作嗎?
移民署 我是無戶籍國民，正要申請在臺灣居留，我的未成年小孩也可以跟隨我一起取得居留和定居嗎?
移民署 申請外僑永久居留須合法連續居留5年，每年居住滿183日，如果其中1年未住滿183天，可以用累計5年的方式計算嗎?
移民署 新住民發展基金辦理設籍前新住民經濟紓困情形？
移民署 請問如何報名新住民多元文化人才培訓計畫課程?
移民署 請問新住民及其子女培力與獎助(勵)學金申請資格、核發獎項及金額為何?
移民署 什麼人可以使用通譯人員資料庫？
移民署 想加入通譯資料庫當通譯人員的資格?
移民署 請問電子入出國日期證明書紙本、遺失如何自行補列印?
移民署 如何查詢新舊統一證號申請號碼?
移民署 持有居留證之大陸地區人民，可以在臺工作嗎？
移民署 大陸地區人民申請依親居留證延期，可以委託他人辦理嗎？
移民署 部分大陸地區人民申請案件需要有保證人，保證人要保證那些事項呢？
移民署 大陸地區人民申請哪些案件，須檢附臺籍保證人出具之保證書呢？
移民署 大陸地區人民，如未能於許可定居之翌日起算3個月內繳附喪失原籍證明公證書，其後果為何？
移民署 大陸地區配偶申請在臺灣地區「定居」送件須知
移民署 大陸地區配偶申請在臺「長期居留」送件須知
移民署 大陸地區配偶申請來臺「依親居留」送件須知
移民署 如何使用「移民署晶片居留證查詢網」，查詢步驟為何?
移民署 "晶片居留證查詢網查詢後顯示""資料不符""就是偽卡嗎?"
移民署 從事跨國婚姻媒合，向受媒合當事人收受紅包是否違法？
移民署 跨國（境）婚姻媒合服務是否有訂定收費標準？
移民署 外國人如何辦理或展延創業家外僑居留證?
移民署 "晶片居留證查詢網查詢後顯示""資料相符""就可證明是真卡嗎及有相關的防偽說明嗎?"
移民署 移民署線上申辦繳費方式為何？
移民署 如何強化資安意識？
移民署 申請香港澳門居民短期停留，線上申請網址為何？
移民署 「就業金卡」申辦網址為何？
移民署 外籍移工可以線上申請移工居留證嗎？
移民署 外國與外僑學生線上申請居留證在國外要先辦理什麼手續？
移民署 旅居海外大陸地區人民符合什麼條件可以來臺觀光？
移民署 請問要如何知道是否有申請舊式或新式統號？
移民署 我的朋友是人口販運被害人，我想知道她被安置在哪裡?
移民署 請問政府部門對防制人口販運做了那些工作?
移民署 我是外國人，請問老闆扣留我的護照、居留證時該怎麼辦?
移民署 外來人士在臺生活諮詢服務熱線何時改碼？新號碼是什麼？新號碼何時會開通？原來的0800號碼何時停用？
統計處 全國各鄉鎮市區土地面積、戶數、人口數、人口密度等資料哪裡可以取得?
統計處 全國各縣市建物買賣資料哪裡可以取得?
統計處 何謂「粗出生率」?與「生育率」有何區別？
統計處 請問每年最新的平均餘命資料更新時間？
統計處 「內政統計月報」提供之資料有哪些?
統計處 一、請問內政部是否有辦理「111年國民生活狀況意向調查」？是否有委託什麼公司辦理嗎？
統計處 二、內政部辦理「111年國民生活狀況意向調查」之調查對象為何？採用什麼方式進行調查？
統計處 三、內政部辦理「111年國民生活狀況意向調查」的目的為何？
統計處 四、內政部辦理「111年國民生活狀況意向調查」為何會在平日晚上（假日）進行調查？
統計處 五、內政部辦理「111年國民生活狀況意向調查」受訪者的資料會不會被洩密？
統計處 六、內政部辦理「111年國民生活狀況意向調查」如果受訪者在接受調查時有任何疑問時，可以打哪支電話？
部長室 針對暴力討債案件，如何有效蒐證與自保？
訴願審議委員會 訴願書要怎麼寫？
訴願審議委員會 什麼是行政處分？
訴願審議委員會 提訴願的時間限制
訴願審議委員會 訴願之受理機關及不服訴願的行政救濟?
訴願審議委員會 辦理訴願案的期限
訴願審議委員會 訴願跟陳情的不同？
訴願審議委員會 什麼人可以提起訴願？
訴願審議委員會 對地方政府或本部所屬機關處分不服時，該如何行政救濟？
訴願審議委員會 有關土地徵收訴願的權責單位為何？
訴願審議委員會 訴願書需準備幾份？
訴願審議委員會 要如何申請陳述意見？陳述意見的方式有哪些？
會計處 如何查詢補助款/貨款匯款情形？
會計處 應徵貴單位(或所屬機關)主計職缺，履歷表之訓練進修「應另請檢附主計人員訓練管理資訊系統之個人認證訓練紀錄」，請問應如何查詢該紀錄?
會計處 內政部年度決算資料如何查詢?
會計處 內政部會計月報資料如何查詢?
